city_id,ciy_name,
3397,Prefeitura de São José dos Pinhais,Brazil
3398,Municipalidad de Peñalolén,Chile
3399,Municipalidad de Maipú,Chile
3400,Prefeitura de Aracaju,Brazil
3401,Municipalidad de Copiapó,Chile
3402,Ayuntamiento San Nicolás de los Garza,Mexico
3403,Municipalidad de Providencia,Chile
3404,Ayuntamiento de Morelia,Mexico
3405,Ayuntamiento de Zapopan,Mexico
3406,Municipality of Tópaga,Colombia
3407,Municipalidad de Belén,Costa Rica
3408,Municipalidad de La Unión,Costa Rica
3409,Prefeitura de Santa Bárbara,Brazil
3410,Prefeitura de Abaetetuba,Brazil
3411,San Pedro Garza García,Mexico
3412,Municipalidad de Montecarlo,Argentina
3413,Santa Fé Ciudad,Argentina
3414,Prefeitura de Serra Talhada,Brazil
3415,Prefeitura de Cruzeiro do Sul,Brazil
3416,Municipalidad de Talca,Chile
3417,Mongua,Colombia
3418,Prefeitura de Vitória,Brazil
3419,Prefeitura da Estância Turística de ITU,Brazil
3420,Municipality of San Pedro Tlaquepaque,Mexico
3421,Prefeitura de Extrema,Brazil
3422,Zarcero,Costa Rica
3423,Municipio de Colima,Mexico
3424,Valle de Santiago,Mexico
3425,Alcaldia de Mosquera,Colombia
3426,Valle de Santiago,Mexico
3427,Alcaldía de Florencia,Colombia
3428,Valle de Santiago,Mexico
3429,Municipalidad de Avellaneda,Argentina
3430,Municipalidad de Peñalolén,Chile
3431,Prefeitura de Osasco,Brazil
3432,Municipio de Tierras Altas,Panama
3433,Prefeitura de Santa Bárbara,Brazil
3434,Alcaldía Municipal de Armenia,Colombia
3435,Gobierno Municipal de Toluca de Lerdo,Mexico
3436,Prefeitura de Ilhabela,Brazil
3437,Municipio de Maneiro,Venezuela
3438,Itagüí,Colombia
3439,Municipality of Patagones,Argentina
3440,Manta,Ecuador
3441,Gobierno Municipal de Toluca de Lerdo,Mexico
3442,Municipality of La Antigua Guatemala,Guatemala
3443,Municipalidad de Magdalena del Mar,Peru
3444,Ayuntamiento de Centro,Mexico
3445,Alcaldia de Mosquera,Colombia
3446,Prefeitura do município de Paiçandu,Brazil
3447,Floresta,Colombia
3448,Municipalidad de Cañas,Costa Rica
3449,Region Metropolitana de Guadalajara,Mexico
3450,Guatemala City,Guatemala
3451,Municipality of Medellín,Colombia
3452,Godoy Cruz,Argentina
3453,Municipalidad de Independencia,Chile
3454,Puerto Cortés,Honduras
3455,Prefeitura de São Leopoldo,Brazil
3456,Ciudad Madero,Mexico
3457,Municipalidad de Santiago de Surco,Peru
3458,Municipalidad de Santiago de Surco,Peru
3459,Prefeitura de Monteiro Lobato,Brazil
3460,Ayuntamiento de Morelia,Mexico
3461,Municipalidad de Quepos,Costa Rica
3462,Ayuntamiento de Centro,Mexico
3463,Municipality of Belo Horizonte,Brazil
3464,Municipio de Maneiro,Venezuela
3465,Prefeitura de Monteiro Lobato,Brazil
3466,San Antonio,Chile
3467,Ayuntamiento de Puerto Vallarta,Mexico
3468,Prefeitura de Quissamã,Brazil
3469,Prefeitura de Campo Grande,Brazil
3470,Puerto Varas,Chile
3471,Ayuntamiento de Culiacán,Mexico
3472,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
3473,Ocú,Panama
3474,Alcaldia Distrital de Cartagena de Indias,Colombia
3475,Prefeitura de Cordeirópolis,Brazil
3476,Renca,Chile
3477,Prefeitura de Guarulhos,Brazil
3478,Municipalidad de Belén,Costa Rica
3479,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
3480,Municipalidad de la Ciudad de Neuquén,Argentina
3481,San Sebastián de Mariquita,Colombia
3482,Municipality of Recife,Brazil
3483,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
3484,Manta,Ecuador
3485,Nueva Concepción,Guatemala
3486,Prefeitura do Jaboatão dos Guararapes,Brazil
3487,Municipalidad Distrital de Ate,Peru
3488,Ayuntamiento San Nicolás de los Garza,Mexico
3489,Prefeitura de Canápolis,Brazil
3490,Ayuntamiento de San Luis Potosí,Mexico
3491,Alcaldia de Pereira,Colombia
3492,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
3493,Chacabuco,Argentina
3494,Alcaldia de Madrid,Colombia
3495,Alcaldía de Villavicencio,Colombia
3496,Godoy Cruz,Argentina
3497,Municipalidad de Avellaneda,Argentina
3498,Alcaldía de Cúcuta,Colombia
3499,Alcaldía de Villavicencio,Colombia
3500,Renca,Chile
3501,Prefeitura de Ilhabela,Brazil
3502,Prefeitura de Joaçaba,Brazil
3503,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
3504,Municipio de San Jose,Guatemala
3505,Region Metropolitana de Guadalajara,Mexico
3506,Municipalidad de San José,Costa Rica
3507,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico
3508,Ciudad de Mendoza,Argentina
3509,Municipalidad de Independencia (Peru),Peru
3510,Ayuntamiento de Tonalá,Mexico
3511,Guatemala City,Guatemala
3512,Municipio de Maneiro,Venezuela
3513,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico
3514,Prefeitura Municipal de Petrolina,Brazil
3515,Municipio La Chorrera,Panama
3516,Alcaldía de Panamá,Panama
3517,Prefeitura de Guabiruba,Brazil
3518,San Antonio,Chile
3519,Distrito Metropolitano de Quito,Ecuador
3520,Prefeitura de Sorocaba,Brazil
3521,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
3522,Prefeitura da Cidade de São José do Rio Preto,Brazil
3523,City of Buenos Aires,Argentina
3524,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
3525,Ayuntamiento de Victoria (Tamaulipas),Mexico
3526,Prefeitura de Passo de Torres,Brazil
3527,Distrito Metropolitano de Quito,Ecuador
3528,Prefeitura de São Leopoldo,Brazil
3529,Prefeitura de Santa Bárbara,Brazil
3530,Municipality of La Antigua Guatemala,Guatemala
3531,Prefeitura de Monteiro Lobato,Brazil
3532,Ramona,Argentina
3533,Prefeitura de São Leopoldo,Brazil
3534,Municipio de Iztapa,Guatemala
3535,Prefeitura de Pato Branco,Brazil
3536,Alcaldía Municipal de Armenia,Colombia
3537,Municipality of Patagones,Argentina
3538,Gobierno Municipal de León de los Aldamas,Mexico
3539,City of Buenos Aires,Argentina
3540,Prefeitura de Rio Branco,Brazil
3541,Municipality of San Pedro Tlaquepaque,Mexico
3542,Municipality of Coronel Dominguez,Argentina
3543,Guarco,Costa Rica
3544,Mongui,Colombia
3545,Godoy Cruz,Argentina
3546,Prefeitura de Cordeirópolis,Brazil
3547,Prefeitura de Dois Irmãos,Brazil
3548,Santa Fé Ciudad,Argentina
3549,Prefeitura do município de Paiçandu,Brazil
3550,Ciudad de Mendoza,Argentina
3551,Prefeitura do Rio de Janeiro,Brazil
3552,Municipalidad de Temuco,Chile
3553,Prefeitura Municipal de Canoas,Brazil
3554,Município de Aparecida,Brazil
3555,Prefeitura de Serra Talhada,Brazil
3556,Municipality of San Martín de los Andes,Argentina
3557,Ayuntamiento de Centro,Mexico
3558,Prefeitura de Osasco,Brazil
3559,Prefeitura de Serra Talhada,Brazil
3560,Ayuntamiento de Celaya,Mexico
3561,Municipio de Iztapa,Guatemala
3562,Municipality of Fortaleza,Brazil
3563,Municipio de Cajamarca,Colombia
3564,City of Monterrey,Mexico
3565,San Justo (Argentina),Argentina
3566,Municipality of Coronel Dominguez,Argentina
3567,Alcaldía de Ríohacha,Colombia
3568,Bogotá Distrito Capital,Colombia
3569,Prefeitura de Campo Grande,Brazil
3570,Municipalidad de General Alvear (Mendoza),Argentina
3571,Gobierno Municipal de León de los Aldamas,Mexico
3572,Arteaga,Argentina
3573,Municipalidad de Copiapó,Chile
3574,Municipalidad de Belén,Costa Rica
3575,Municipalidad de San José,Costa Rica
3576,Zarcero,Costa Rica
3577,Prefeitura de Presidente Prudente,Brazil
3578,Prefeitura de Itá,Brazil
3579,Aipromades Lago de Chapala,Mexico
3580,Prefeitura de Boa Ventura,Brazil
3581,Prefeitura de Jundiaí,Brazil
3582,Prefeitura de São José dos Pinhais,Brazil
3583,Ayuntamiento de Hermosillo,Mexico
3584,Prefeitura de Cordeirópolis,Brazil
3585,Prefeitura Municipal de São José dos Campos,Brazil
3586,Guatemala City,Guatemala
3587,Gobierno Municipal de León de los Aldamas,Mexico
3588,Prefeitura do Rio de Janeiro,Brazil
3589,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
3590,Camilo Aldao,Argentina
3591,Intendencia de Montevideo,Uruguay
3592,Renca,Chile
3593,Valle de Santiago,Mexico
3594,Prefeitura de Santa Bárbara,Brazil
3595,Municipalidad de Miraflores,Peru
3596,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
3597,Gobierno Autónomo Municipal de Tarija,Bolivia
3598,Municipalidad de Peñalolén,Chile
3599,Municipality of Porto Alegre,Brazil
3600,Municipality of Resistencia,Argentina
3601,Goicoechea,Costa Rica
3602,Municipality of Curitiba,Brazil
3603,Alcaldia de Manizales,Colombia
3604,Guatemala City,Guatemala
3605,Municipalidad de San José,Costa Rica
3606,Uranga,Argentina
3607,Municipality of Recife,Brazil
3608,San Carlos Sud,Argentina
3609,Metropolitan Municipality of Lima,Peru
3610,Camilo Aldao,Argentina
3611,Ocú,Panama
3612,Beteitiva,Colombia
3613,Zarcero,Costa Rica
3614,Prefeitura de Osasco,Brazil
3615,Alcaldía Distrital de Santa Marta,Colombia
3616,Alcaldia de Pereira,Colombia
3617,Municipality of Recife,Brazil
3618,Prefeitura do Município de Maringá,Brazil
3619,Prefeitura de Monteiro Lobato,Brazil
3620,Prefeitura de Manaus,Brazil
3621,Municipality of Recife,Brazil
3622,Municipalidad Venado Tuerto,Argentina
3623,Uranga,Argentina
3624,Puerto Cortés,Honduras
3625,Prefeitura de Itatiba,Brazil
3626,Prefeitura da Estância Turística de ITU,Brazil
3627,Corrales,Colombia
3628,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico
3629,Municipality of Curitiba,Brazil
3630,Prefeitura de Presidente Prudente,Brazil
3631,Alcaldia de Montería,Colombia
3632,Godoy Cruz,Argentina
3633,Prefeitura de Treze Tílias,Brazil
3634,Alcaldia de Mosquera,Colombia
3635,Municipalidad de Magdalena del Mar,Peru
3636,Municipality of Medellín,Colombia
3637,Prefeitura de Sobral,Brazil
3638,Municipio de Mérida,Mexico
3639,Nueva Concepción,Guatemala
3640,Region Metropolitana de Guadalajara,Mexico
3641,Municipio de Cajamarca,Colombia
3642,Prefeitura do Rio de Janeiro,Brazil
3643,Municipio de Chitré,Panama
3644,Municipalidad de Desamparados,Costa Rica
3645,Busbanza,Colombia
3646,Municipality of Caldas,Colombia
3647,Municipality of Porto Alegre,Brazil
3648,Ayuntamiento de Atenguillo,Mexico
3649,Municipio de San Pedro de Urabá,Colombia
3650,Municipality of Curitiba,Brazil
3651,Prefeitura de Ilhabela,Brazil
3652,Puerto Cortés,Honduras
3653,Municipalidad de Machu Picchu,Peru
3654,Comodoro Rivadavia,Argentina
3655,Prefeitura de Campina Grande,Brazil
3656,Gobierno Municipal de León de los Aldamas,Mexico
3657,Municipality of Campinas,Brazil
3658,Municipality of Recife,Brazil
3659,Prefeitura Municipal de São José dos Campos,Brazil
3660,Municipality of Resistencia,Argentina
3661,Ayuntamiento de Apodaca,Mexico
3662,Uruapan,Mexico
3663,Alcaldia de Valdivia,Chile
3664,Municipalidad de Portoviejo,Ecuador
3665,Municipalidad Venado Tuerto,Argentina
3666,Municipalidad de San Borja,Peru
3667,Municipalidad de San José,Costa Rica
3668,Prefeitura de Goiás (Goiás Velho),Brazil
3669,Prefeitura de Carnaúba dos Dantas,Brazil
3670,Municipalidad de San Isidro (Lima),Peru
3671,Santa Fé Ciudad,Argentina
3672,Santiago de Cali,Colombia
3673,Municipalidad de Montecarlo,Argentina
3674,Intendencia de Montevideo,Uruguay
3675,Crespo,Argentina
3676,Godoy Cruz,Argentina
3677,Prefeitura do Rio de Janeiro,Brazil
3678,Municipalidad de La Unión,Costa Rica
3679,Gobierno Municipal de León de los Aldamas,Mexico
3680,Beteitiva,Colombia
3681,Prefeitura de São Luís,Brazil
3682,Goicoechea,Costa Rica
3683,Municipalidad de San Isidro (Lima),Peru
3684,Municipalidad de San José,Costa Rica
3685,Alcaldía de Villavicencio,Colombia
3686,Santa Bárbara (Costa Rica),Costa Rica
3687,Alcaldía Distrital de Santa Marta,Colombia
3688,Puerto Cortés,Honduras
3689,Prefeitura de Quissamã,Brazil
3690,Municipalidad de Santiago de Surco,Peru
3691,Guatemala City,Guatemala
3692,Alcaldia de Mosquera,Colombia
3693,Prefeitura de Presidente Prudente,Brazil
3694,Uruapan,Mexico
3695,Bogotá Distrito Capital,Colombia
3696,Prefeitura de Quissamã,Brazil
3697,Zinacantepec,Mexico
3698,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
3699,Prefeitura de Osasco,Brazil
3700,Itagüí,Colombia
3701,Gobierno Autónomo Municipal de Tarija,Bolivia
3702,Prefeitura de Extrema,Brazil
3703,Municipio de Chitré,Panama
3704,Prefeitura de Palmas,Brazil
3705,Prefeitura Municipal de João Pessoa,Brazil
3706,Girardota,Colombia
3707,Municipality of Medellín,Colombia
3708,Municipalidad  de Rosario,Argentina
3709,Municipalidad de San José,Costa Rica
3710,Municipio de Mérida,Mexico
3711,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
3712,Camilo Aldao,Argentina
3713,Prefeitura Municipal de Santos,Brazil
3714,Municipio de Loja,Ecuador
3715,Municipality of Recife,Brazil
3716,Corrales,Colombia
3717,City of Buenos Aires,Argentina
3718,Prefeitura de Quissamã,Brazil
3719,Municipality of San Pedro Tlaquepaque,Mexico
3720,Municipality of Campinas,Brazil
3721,Prefeitura de Rafard,Brazil
3722,Prefeitura de São Leopoldo,Brazil
3723,Municipality of Resistencia,Argentina
3724,Municipio de Torreón,Mexico
3725,Ciudad Madero,Mexico
3726,Godoy Cruz,Argentina
3727,Renca,Chile
3728,Prefeitura do Jaboatão dos Guararapes,Brazil
3729,Municipio de Santa Catarina Pinula,Guatemala
3730,City of Buenos Aires,Argentina
3731,Ayuntamiento de Apodaca,Mexico
3732,Prefeitura de Duque de Caxias,Brazil
3733,Prefeitura de Serra Talhada,Brazil
3734,Busbanza,Colombia
3735,Municipality of Belo Horizonte,Brazil
3736,Municipalidad de Desamparados,Costa Rica
3737,Alcaldía Distrital de Santa Marta,Colombia
3738,Ayuntamiento de Chihuahua,Mexico
3739,Municipalidad de Temuco,Chile
3740,Ocú,Panama
3741,Prefeitura de Engenheiro Coelho,Brazil
3742,Prefeitura de Palmas,Brazil
3743,Itagüí,Colombia
3744,Municipalidad de San Isidro (Lima),Peru
3745,Ayuntamiento de Zapopan,Mexico
3746,Alcaldia de Valdivia,Chile
3747,Alcaldía Distrital de Santa Marta,Colombia
3748,Región Metropolitana de Santiago,Chile
3749,Municipality of Caldas,Colombia
3750,Prefeitura de Monteiro Lobato,Brazil
3751,Prefeitura Municipal de Sumaré,Brazil
3752,Municipality of Coronel Dominguez,Argentina
3753,Prefeitura de Cruzeiro do Sul,Brazil
3754,Municipality of Ambato,Ecuador
3755,San Justo (Argentina),Argentina
3756,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
3757,Ayuntamiento de Tonalá,Mexico
3758,Prefeitura de Rio Branco,Brazil
3759,Municipalidad de Bellavista,Peru
3760,Prefeitura de São Leopoldo,Brazil
3761,Prefeitura de Guarulhos,Brazil
3762,Municipality of Irapuato,Mexico
3763,Municipalidad de San Isidro (Lima),Peru
3764,Prefeitura de Itá,Brazil
3765,Municipalidad Distrital de Ate,Peru
3766,Municipality of Resistencia,Argentina
3767,Municipio de San Jose,Guatemala
3768,Municipio de Escuintla,Guatemala
3769,Alcaldía de Panamá,Panama
3770,Prefeitura de Joaçaba,Brazil
3771,Ayuntamiento de Apodaca,Mexico
3772,Municipality of Fortaleza,Brazil
3773,Uruapan,Mexico
3774,Municipalidad de Talca,Chile
3775,Municipality of Caldas,Colombia
3776,Municipalidad de Bellavista,Peru
3777,Prefeitura de Pilões,Brazil
3778,Municipalidad de Belén,Costa Rica
3779,Prefeitura de São Paulo,Brazil
3780,Municipio de Tierras Altas,Panama
3781,Guaminí,Argentina
3782,Zinacantepec,Mexico
3783,Municipalidad de Temuco,Chile
3784,Municipio de Chitré,Panama
3785,Ayuntamiento de Hermosillo,Mexico
3786,Municipality of Belo Horizonte,Brazil
3787,Guatemala City,Guatemala
3788,Metropolitan Municipality of Lima,Peru
3789,Municipality of San Pedro Tlaquepaque,Mexico
3790,Municipalidad de Temuco,Chile
3791,Municipality of La Antigua Guatemala,Guatemala
3792,Envigado,Colombia
3793,Municipio La Chorrera,Panama
3794,Municipalidad de Quepos,Costa Rica
3795,Prefeitura de São José dos Pinhais,Brazil
3796,Municipalidad de San José,Costa Rica
3797,Montes de Oca,Costa Rica
3798,Gobierno Municipal de Toluca de Lerdo,Mexico
3799,Prefeitura de Abaetetuba,Brazil
3800,Prefeitura de Sorocaba,Brazil
3801,Ayuntamiento de Hermosillo,Mexico
3802,Reconquista,Argentina
3803,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
3804,Prefeitura de Presidente Prudente,Brazil
3805,Prefeitura do Rio de Janeiro,Brazil
3806,Prefeitura de Campo Grande,Brazil
3807,Municipalidad de Peñalolén,Chile
3808,Alcaldía de Villavicencio,Colombia
3809,Municipalidad de Providencia,Chile
3810,Municipality of San Martín de los Andes,Argentina
3811,Município de Aparecida,Brazil
3812,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
3813,Municipalidad de San Carlos de Bariloche,Argentina
3814,Municipalidad de Miraflores,Peru
3815,Municipality of Rauch,Argentina
3816,Municipio de Loja,Ecuador
3817,Municipio de Santa Catarina Pinula,Guatemala
3818,Alcaldia de Madrid,Colombia
3819,Municipalidad de Montecarlo,Argentina
3820,Municipalidad de Peñalolén,Chile
3821,Santa Fé Ciudad,Argentina
3822,Municipalidad Distrital de Ate,Peru
3823,Santa Fé Ciudad,Argentina
3824,Ayuntamiento de Chihuahua,Mexico
3825,Prefeitura de Abaetetuba,Brazil
3826,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
3827,Municipality of Campinas,Brazil
3828,Município de Aparecida,Brazil
3829,Floresta,Colombia
3830,Municipalidad de San Carlos de Bariloche,Argentina
3831,Uruapan,Mexico
3832,Nueva Concepción,Guatemala
3833,Region Metropolitana de Guadalajara,Mexico
3834,Godoy Cruz,Argentina
3835,Municipalidad de Santiago de Surco,Peru
3836,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
3837,Alcaldia Distrital de Cartagena de Indias,Colombia
3838,Ayuntamiento de Zapopan,Mexico
3839,Prefeitura de Aracaju,Brazil
3840,Municipalidad de La Unión,Costa Rica
3841,Bogotá Distrito Capital,Colombia
3842,Prefeitura de Monteiro Lobato,Brazil
3843,Arteaga,Argentina
3844,Municipalidad de Puerto Barrios,Guatemala
3845,Prefeitura de Brasiléia,Brazil
3846,Alcaldía de Tegucigalpa,Honduras
3847,Municipalidad de Comas,Peru
3848,Municipalidad Cerro Navia,Chile
3849,Prefeitura Municipal de Caieiras,Brazil
3850,San Sebastián de Mariquita,Colombia
3851,Prefeitura de Lorena,Brazil
3852,Santa Bárbara (Costa Rica),Costa Rica
3853,Municipality of Coronel Dominguez,Argentina
3854,Prefeitura de São Luís,Brazil
3855,Municipio de Cajamarca,Colombia
3856,Alcaldia de Pereira,Colombia
3857,Alcaldía de Panamá,Panama
3858,Montes de Oca,Costa Rica
3859,Envigado,Colombia
3860,Prefeitura Municipal de Araçatuba,Brazil
3861,Prefeitura de Nova Santa Rita,Brazil
3862,Municipalidad de Temuco,Chile
3863,Prefeitura de Pau Brasil,Brazil
3864,Concejo Municipal de Distrito de Monte Verde,Costa Rica
3865,Manta,Ecuador
3866,Ayuntamiento de Victoria (Tamaulipas),Mexico
3867,Municipalidad de Santiago de Surco,Peru
3868,Concejo Municipal de Distrito de Monte Verde,Costa Rica
3869,Municipality of Rauch,Argentina
3870,San Justo (Argentina),Argentina
3871,Prefeitura de Palmas,Brazil
3872,Municipalidad de San José,Costa Rica
3873,Alcaldía Municipal de Armenia,Colombia
3874,Camilo Aldao,Argentina
3875,City of Salvador,Brazil
3876,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico
3877,Municipalidad de Desamparados,Costa Rica
3878,Renca,Chile
3879,Prefeitura de Treze Tílias,Brazil
3880,Municipalidad de Avellaneda,Argentina
3881,Renca,Chile
3882,Municipality of Curridabat,Costa Rica
3883,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
3884,Municipalidad de San Isidro (Lima),Peru
3885,Concejo Municipal de Distrito de Monte Verde,Costa Rica
3886,Municipalidad de Peñalolén,Chile
3887,Prefeitura de Tangará da Serra,Brazil
3888,Municipality of Campinas,Brazil
3889,Prefeitura do Jaboatão dos Guararapes,Brazil
3890,Aipromades Lago de Chapala,Mexico
